source	target
MAZ	ZNF211
MAZ	ZNF233
MAZ	ZNF408
MAZ	ZNF44
MAZ	ZNF451
MAZ	ZNF48
MAZ	ZNF781
MAZ	ZNF837
MAZ	BHLHE40
MAZ	CAMTA2
MAZ	CC2D1A
MAZ	CEBPB
MBD1	BPTF
MBD1	GTF2I
MBD1	KMT2A
MBD1	LCOR
MBD1	STAT1
MBD2	DNMT1
MBD2	CEBPB
MBD2	ATF3
MBD2	ETS1
MBD2	FOS
MBD2	FOSL2
MBD2	HIF1A
MBD2	JUN
MBD2	JUNB
MBD2	KLF4
MBD2	LYL1
MBD2	MBD3
MBD2	NCOA3
MBD2	NFIC
MBD2	NFKB1
MBD3	GATAD2A
MBD3	FBXL19
MBD3	MAZ
MBD3	MYC
MBD3	BCL11A
MBD3	BHLHE23
MBD3	CENPB
MBD3	CIC
MBD3	DNMT1
MBD3	ESRRA
MBD3	FIZ1
MBD3	FOSL1
MBD3	HIC1
MBD4	STAT1
MBD4	ATF4
MBD4	BAZ2A
MBD4	BCL6
MBD4	CEBPZ
MBD4	CREB1
MBD4	DMTF1
MBD4	FOS
MBD4	FOXA2
MBD4	JUN
MBD4	KLF6
MBD6	NR5A1
MBD6	SRCAP
MBD6	AKAP8L
MBNL1	EEA1
MBNL2	EPAS1
MBNL2	KLF9
MBNL2	NFAT5
MBNL2	ZEB2
MECOM	HMGN3
MECOM	JUN
MECOM	MYC
MECOM	NR2F6
MECOM	YBX3
MECOM	BCL6B
MECOM	EGR1
MECOM	EGR2
MECOM	ELF3
MECOM	FOS
MECOM	FOXA3
MECP2	FOS
MECP2	KMT2A
MECP2	MEF2C
MECP2	OLIG1
MECP2	TSHZ1
MECP2	YBX1
MECP2	ZNF483
MECP2	AR
MECP2	BCL6
MECP2	CREB3L2
MECP2	EBF4
MECP2	EGR1
MECP2	FOXO3
MECP2	JUN
MECP2	KMT2B
MECP2	NFIX
MEF2A	JUN
MEF2A	KLF7
MEF2A	MEF2D
MEF2A	ATF3
MEF2A	FOS
MEF2A	KLF6
MEF2A	KLF9
MEF2A	MEF2C
MEF2A	NCOA3
MEF2A	NFAT5
MEF2A	NPAS4
MEF2A	NR4A2
MEF2A	ARID5B
MEF2A	BHLHE40
MEF2B	ARID3A
MEF2B	IKZF1
MEF2B	IRF5
MEF2B	IRF8
MEF2B	POU2F2
MEF2B	RELB
MEF2B	SPIB
MEF2B	TFEB
MEF2B	AKNA
MEF2C	ARID5B
MEF2C	JUN
MEF2C	KLF2
MEF2C	KLF6
MEF2C	MEF2A
MEF2C	ADNP
MEF2C	ARID2
MEF2C	ATF3
MEF2D	NFE2L1
MEF2D	JUND
MEF2D	MEF2A
MEF2D	NFIC
MEF2D	NFIX
MEF2D	TSC22D1
MEF2D	ATF4
MEF2D	CSRNP1
MEIS1	MEIS2
MEIS1	FOXP1
MEIS1	PBX1
MEIS1	BAZ2A
MEIS1	BNC2
MEIS1	ETS1
MEIS1	FLI1
MEIS1	FOXO3
MEIS1	GLI3
MEIS1	HOXB1
MEIS1	HOXB2
MEIS1	ISL1
MEIS1	MAF
MEIS1	MEF2C
MEIS1	NFIL3
MEIS1	TSC22D1
MEIS1	TSHZ3
MEIS1	ZEB2
MEIS1	ZFPM1
MEIS1	ARID5A
MEIS1	ARID5B
MEIS1	BARHL1
MEIS2	MEIS1
MEIS2	PBX1
MEIS2	PBX3
MEIS2	SOX11
MEIS2	SOX4
MEIS2	BHLHE40
MEIS2	DACH1
MEIS2	EPAS1
MEIS2	ETV1
MEIS2	FOS
MEIS2	FOXP1
MEIS3	MEIS2
MEIS3	ATF3
MEIS3	BCL11A
MEIS3P1	ARNT2
MEIS3P1	ARHGAP35
MELTF	ETV3
MELTF	CASZ1
MELTF	CEBPB
MEOX1	MEOX2
MEOX1	BCL6B
MEOX1	PPARG
MEOX1	PRRX1
MEOX2	MEOX1
MEOX2	EBF2
MEOX2	EBF3
MEOX2	NR2F2
MEOX2	PRRX1
MEOX2	ATF7
MESP1	SPDEF
MESP1	FOXA1
MESP1	GATA2
MESP1	HOXB13
MESP1	NKX3-1
MESP2	MESP1
MESP2	POU2F3
MESP2	ARNT2
MESP2	ASCL2
MESP2	ATF3
MESP2	ATOH8
MGA	AHCTF1
MGA	ARID2
MGA	ARID5B
MGAM	AHCTF1
MGAM	ARID2
MITF	BHLHE41
MITF	HMG20B
MITF	ETS1
MITF	MAZ
MITF	REPIN1
MITF	SNAI2
MITF	TEAD1
MITF	ZEB2
MITF	ATF4
MITF	BCL6
MITF	BHLHE40
MITF	CEBPB
MITF	CXXC1
MITF	E2F6
MITF	EPAS1
MITF	ETV1
MITF	ETV5
MITF	FOS
MITF	LEF1
MITF	MAFB
MITF	MAX
MITF	MEF2C
MITF	MEF2D
MITF	NR4A1
MITF	RUNX1
MITF	SMAD3
MITF	SOX10
MIXL1	EOMES
MIXL1	EVX1
MIXL1	GSC
MIXL1	IRF4
MIXL1	PAX5
MIXL1	SP5
MIXL1	ALX1
MIXL1	ALX4
MIXL1	ARID3A
MKX	GLIS2
MKX	NFATC4
MKX	PRRX1
MKX	TWIST1
MLX	ESRRA
MLX	ARNTL
MLX	ATF3
MLX	ATF4
MLXIP	MEF2D
MLXIP	NFIC
MLXIP	BAZ2A
MLXIP	JUND
MLXIP	KLF10
MLXIP	KMT2B
MLXIPL	CEBPA
MLXIPL	NR1I2
MLXIPL	NR1I3
MNT	RARA
MNT	JUND
MNT	KMT2B
MNT	RXRA
MNT	BAZ2A
MNT	BHLHE40
MNT	CEBPB
MNT	CIC
MNT	CSRNP1
MNT	CXXC5
MNT	DOT1L
MNX1	FOXA1
MNX1	FOXC1
MNX1	HOXB9
MNX1	HOXC13
MNX1	ONECUT1
MNX1	PAX6
MNX1	TBX1
MNX1	ATF3
MNX1	BARX1
MNX1	BCL11B
MNX1	DLX2
MNX1	DLX4
MNX1	DMRT2
MNX1	DMRTA2
MNX1	EGR2
MNX1	EGR3
MSANTD1	ARNT2
MSANTD1	CSRNP3
MSANTD1	DACH2
MSANTD3	CHCHD3
MSANTD4	STAT6
MSANTD4	ZBTB41
MSANTD4	ZNF25
MSANTD4	ARNT2
MSC	NFKB1
MSC	CEBPB
MSC	HLX
MSC	MAFB
MSC	NCOA3
MSGN1	PITX2
MSGN1	SOX2
MSGN1	ATF1
MSGN1	EVX1
MSGN1	HOXB1
MSGN1	LEF1
MSGN1	LIN28A
MSGN1	MIXL1
MSGN1	NFE2L2
MSGN1	OTX2
MSX1	DLX2
MSX1	EBF1
MSX1	EBF3
MSX1	HEY1
MSX1	LHX2
MSX1	MSX2
MSX2	DLX3
MSX2	FOXC1
MSX2	ZNF703
MSX2	DLX2
MSX2	DLX4
MSX2	DLX5
MSX2	FOXA1
MSX2	FOXC2
MTERF1	ZNF480
MTERF1	CAMTA2
MTERF1	CENPA
MTERF1	CENPB
MTERF2	ELF4
MTERF2	GATAD2A
MTERF2	HMGN3
MTERF2	CENPB
MTERF2	CREBZF
MTERF3	CDX1
MTERF3	CHCHD3
MTERF4	ZNF37A
MTERF4	AKAP8L
MTERF4	ANKZF1
MTERF4	BARHL2
MTERF4	DMTF1
MTF1	NKRF
MTF2	BHLHE40
MTF2	ESRRA
MTF2	FOSL2
MTF2	HMGA2
MTF2	HMGN3
MTF2	IKZF3
MTF2	IRF4
MTF2	JUND
MTF2	KLF4
MTF2	MYBL2
MTF2	NANOG
MTF2	NR5A1
MTF2	NR6A1
MTF2	PAX5
MTF2	POU3F1
MTF2	RXRA
MTF2	SMAD3
MTF2	SOX11
MTF2	SOX4
MTF2	SP5
MTF2	TET1
MTF2	TGIF2
MTF2	ZFP42
MTF2	ZIC2
MTF2	ZNF318
MTF2	AEBP1
MXD1	ELF4
MXD1	IRF1
MXD1	KLF2
MXD1	SPI1
MXD3	CENPA
MXD3	MXD1
MXD4	KLF13
MXD4	MXD1
MXD4	NFIX
MXD4	RXRA
MXD4	SKI
MXD4	ARID5B
MXI1	HINFP
MXI1	ANKZF1
MXI1	BHLHE40
MXI1	HLF
MXI1	ZNF628
MXI1	ATF6B
MXI1	CC2D1A
MXI1	FOS
MXI1	FOSL1
MXI1	FOXO4
MXI1	GTF2B
MXI1	JUNB
MXI1	REPIN1
MXI1	RFX2
MXI1	STAT2
MXI1	ZBTB48
MXI1	ZNF205
MXI1	ZNF324B
MXI1	ZNF451
MXI1	ZNF519
MXI1	ZNF525
MXI1	ZNF526
MXI1	ZNF586
MXI1	ZNF600
MXI1	ZNF837
MXI1	BATF2
MXI1	BRF2
MXI1	CAMTA2
MXI1	CENPA
MXI1	E2F2
MXI1	E2F7
MXI1	E4F1
MXI1	GRHL1
MXI1	HES4
MXI1	HES6
MXI1	IKZF3
MXI1	MEF2A
MXI1	MLX
MXI1	MLXIP
MXI1	MLXIPL
MYB	BCL6
MYB	CEBPB
MYB	E2F2
MYB	GATA3
MYB	MAZ
MYB	XBP1
MYB	YBX1
MYB	IKZF1
MYB	JUNB
MYB	KLF6
MYB	NFE2L2
MYB	PA2G4
MYB	YY1
MYB	ZBED4
MYB	BHLHE40
MYB	GFI1
MYB	KLF9
MYB	LYL1
MYB	SOX4
MYB	SREBF1
MYB	STAT1
MYB	STAT5A
MYB	ZNF706
MYB	ATF4
MYB	BCL11B
MYB	CEBPA
MYB	DDIT3
MYBL1	AKNA
MYBL1	DRAP1
MYBL1	E2F7
MYBL1	EGR1
MYBL1	ETS1
MYBL2	FOXM1
MYBL2	TFDP1
MYBL2	CENPA
MYBL2	E2F1
MYBL2	E2F7
MYBL2	IKZF3
MYBL2	MAZ
MYBL2	BCL6
MYBL2	BHLHE40
MYBL2	DNMT1
MYBL2	DNTTIP1
MYBL2	E2F8
MYBL2	EPAS1
MYBL2	ETV4
MYBL2	FOS
MYBL2	FOSL1
MYBL2	FOXA2
MYBL2	GTF2B
MYBL2	HES1
MYC	PA2G4
MYC	FOXO3
MYC	HMGA1
MYC	TFDP1
MYC	ATF4
MYC	CEBPB
MYC	MAX
MYC	NFX1
MYC	HLF
MYC	MXI1
MYC	NME2
MYC	TP53
MYC	YBX1
MYC	BHLHE40
MYC	EGR1
MYC	AKAP8L
MYC	DBP
MYC	E4F1
MYC	HES1
MYC	ISL1
MYC	JUNB
MYC	KLF10
MYC	MYBL2
MYC	SAFB2
MYC	ZNF581
MYC	AKAP8
MYC	ARNT
MYC	ATF7
MYC	CEBPA
MYC	CEBPZ
MYC	ESRRA
MYC	FOXN2
MYC	GTF2B
MYC	GTF2I
MYC	GTF2IRD2
MYC	HSF1
MYC	IRF9
MYC	MGA
MYC	MXD3
MYC	NR1D1
MYC	PATZ1
MYC	REXO4
MYC	SIX1
MYC	XBP1
MYC	ZC3H8
MYC	ZNF143
MYC	ZNF628
MYC	ZNF771
MYC	ATF5
MYC	FOS
MYC	FOSL2
MYC	HIF1A
MYC	MEIS2
MYC	NFE2L1
MYC	NFE2L2
MYC	PHF21A
MYC	RBAK
MYC	SALL1
MYC	SP1
MYC	SP8
MYC	TBX1
MYC	THAP7
MYC	TRAFD1
MYC	YBX3
MYC	ZKSCAN1
MYC	ZNF197
MYC	ATF3
MYC	BCL6
MYC	BHLHE41
MYCL	ZBTB7B
MYCL	ZNF385A
MYCL	AKNA
MYCL	ARID3B
MYCN	YBX1
MYCN	GATA2
MYCN	HAND2
MYCN	MAZ
MYCN	NME2
MYCN	PHOX2B
MYCN	TBX2
MYCN	TCF7L1
MYCN	TCF7L2
MYCN	TLX2
MYCN	BPTF
MYCN	CBX2
MYCN	FOXK2
MYCN	GATA3
MYCN	HIF1A
MYCN	HMGA1
MYCN	MBD1
MYCN	MXD4
MYCN	STAT3
MYCN	ZNF664
MYCN	DOT1L
MYCN	ESRRA
MYCN	FOXM1
MYCN	GTF2I
MYCN	HES1
MYCN	JUNB
MYF5	MYF6
MYF5	PITX2
MYF5	SIX1
MYF5	TBX15
MYF5	FOXC2
MYF5	MYOD1
MYF5	MYOG
MYF6	SIX1
MYF6	TBX15
MYF6	LBX1
MYNN	BHLHE40
MYNN	CEBPZ
MYNN	DDIT3
MYNN	GPBP1
MYNN	KLF16
MYNN	MAZ
MYNN	SKIL
MYNN	USF2
MYNN	ZNF512B
MYNN	AEBP2
MYOD1	MYOG
MYOD1	ATF4
MYOD1	CEBPB
MYOD1	NFIX
MYOD1	YBX3
MYOD1	ZBTB18
MYOD1	HES6
MYOD1	LBX1
MYOD1	MEF2A
MYOD1	PITX3
MYOD1	PURB
MYOD1	RUNX1
MYOD1	RXRG
MYOD1	TBX15
MYOD1	AKNA
MYOD1	BHLHE40
MYOD1	CXXC1
MYOD1	E2F1
MYOD1	E2F2
MYOD1	EGR1
MYOG	MYOD1
MYOG	MEF2C
MYOG	SIX1
MYOG	JUNB
MYOG	MYC
MYOG	MYF6
MYOG	PITX2
MYOG	RUNX2
MYOG	TEAD4
MYOG	AHDC1
MYOG	ASCL5
MYOG	BCL6
MYOG	CEBPD
MYPOP	CAMTA2
MYPOP	BHLHA9
MYPOP	CENPB
MYRF	NACC2
MYRF	NKX2-2
MYRFL	CDX1
MYSM1	NFAT5
MYSM1	SP3
MYSM1	ASH1L
MYSM1	CREBZF
MYSM1	DMTF1
MYT1	ASCL1
MYT1	BACH2
MYT1	BCL11A
MYT1L	CAMTA1
MYT1L	CSRNP3
MZF1	E4F1
MZF1	HSF4
MZF1	MXD4
MZF1	SGSM2
MZF1	ZNF692
MZF1	AKAP8L
MZF1	IRF3
MZF1	MBD6
MZF1	NR5A1
NACC2	ARNT2
NACC2	CENPB
NAIF1	ARID3A
NAIF1	ZBTB3
NAIF1	BATF
NANOG	ZFP42
NANOG	ZIC2
NANOG	PAX6
NANOG	POU5F1
NANOG	SOX2
NANOG	GBX2
NANOG	SALL1
NANOG	SALL4
NANOG	ETV5
NANOG	GATA3
NANOG	MYCN
NANOG	NR0B1
NANOG	PRDM14
NANOG	REST
NANOG	SPIC
NANOG	TBX3
NANOG	ZIC3
NANOG	EVX1
NANOG	HESX1
NANOG	HLF
NANOG	HOXB1
NANOG	HOXB13
NANOG	LEF1
NANOG	NKX2-2
NANOG	NR6A1
NANOG	OTX2
NANOG	ZSCAN10
NANOG	ARID3B
NANOG	CDX2
NANOG	ETV1
NANOG	FOXA2
NANOG	GSC
NANOG	IRX2
NANOG	IRX4
NANOG	LCOR
NANOG	LIN28A
NANOG	MYBL2
NANOG	MYC
NANOG	NEUROD1
NANOG	NEUROG1
NANOG	NKX1-2
NANOG	PBX1
NANOG	RARG
NANOG	RAX
NANOG	RFX4
NANOG	SALL3
NANOG	TCF7L2
NANOGNB	FOXR1
NANOGNB	TPRX1
NANOGNB	ZNF729
NANOGNB	ZSCAN5B
NANOGP8	ARID3B
NANOGP8	TET1
NANOGP8	BATF
NANOGP8	CEBPZ
NCOA1	ESR1
NCOA1	FOS
NCOA1	IRF1
NCOA1	KLF4
NCOA1	KMT2A
NCOA1	MAFF
NCOA1	MEF2C
NCOA1	MXD1
NCOA1	NCOA2
NCOA1	NCOA3
NCOA1	PPARG
NCOA1	REL
NCOA1	SMAD3
NCOA1	ASH1L
NCOA2	FOS
NCOA2	ATF3
NCOA2	BHLHE40
NCOA2	ESR1
NCOA2	NCOA1
NCOA2	NCOA3
NCOA2	NFAT5
NCOA2	NME2
NCOA2	SP1
NCOA2	SP3
NCOA2	TET2
NCOA3	KLF4
NCOA3	ESR1
NCOA3	ESRRB
NCOA3	FOS
NCOA3	FOXA1
NCOA3	NR5A2
NCOA3	RXRA
NCOA3	STAT1
NCOA3	TRPS1
NCOA3	AR
NCOA3	ATMIN
NEUROD1	EGR1
NEUROD1	ZBTB18
NEUROD1	BHLHE40
NEUROD1	EN2
NEUROD1	FOS
NEUROD1	NME2
NEUROD1	OTX2
NEUROD1	ZIC1
NEUROD1	ZSCAN26
NEUROD1	BHLHE22
NEUROD1	KLF10
NEUROD1	MEF2C
NEUROD1	NEUROD2
NEUROD1	PAX6
NEUROD2	NEUROD1
NEUROD2	BCL6
NEUROD2	CAMTA1
NEUROD2	EGR1
NEUROD2	EGR2
NEUROD2	EMX2
NEUROD2	ETV1
NEUROD2	FOS
NEUROD2	MYT1L
NEUROD2	OLIG2
NEUROD2	PAX6
NEUROD2	PPARA
NEUROD4	HES6
NEUROD4	INSM1
NEUROD4	RXRG
NEUROD4	ASCL1
NEUROD4	DACH1
NEUROD4	EBF1
NEUROD4	EBF2
NEUROD6	FOXG1
NEUROD6	TBR1
NEUROD6	BCL11A
NEUROD6	BCL11B
NEUROG1	BARHL2
NEUROG1	BHLHE23
NEUROG1	DLX1
NEUROG1	DLX2
NEUROG1	DMRTA2
NEUROG1	EBF2
NEUROG1	EBF3
NEUROG1	EMX1
NEUROG1	EMX2
NEUROG1	EOMES
NEUROG1	FEZF2
NEUROG1	INSM1
NEUROG2	BHLHE22
NEUROG2	DACH1
NEUROG2	DMRTA2
NEUROG2	EBF2
NEUROG2	EBF3
NEUROG2	HES6
NEUROG2	INSM1
NEUROG2	LHX2
NEUROG2	NHLH1
NEUROG2	NHLH2
NEUROG2	ONECUT2
NEUROG3	SOX2
NEUROG3	HES6
NEUROG3	KLF2
NEUROG3	LIN28A
NEUROG3	NEUROD1
NEUROG3	NME2
NEUROG3	OTX2
NEUROG3	POU5F1
NEUROG3	ZFP42
NEUROG3	EGR1
NFAT5	SPEN
NFAT5	ASH1L
NFAT5	CREB3L2
NFAT5	FOS
NFAT5	HIVEP1
NFAT5	HIVEP2
NFATC1	RARA
NFATC1	EGR2
NFATC1	IKZF1
NFATC1	JUNB
NFATC1	NFATC2
NFATC1	NFKB2
NFATC1	NR4A1
NFATC1	REL
NFATC1	STAT1
NFATC1	ZNF784
NFATC1	ADNP
NFATC1	ARID5B
NFATC1	ATF3
NFATC1	ATF7
NFATC1	BACH2
NFATC2	IKZF1
NFATC2	NFATC1
NFATC2	ETS1
NFATC2	FLI1
NFATC2	TCF7
NFATC2	AKNA
NFATC2	BCL11B
NFATC3	CTCF
NFATC3	EGR1
NFATC3	ELK4
NFATC3	ETS1
NFATC3	FOXN3
NFATC3	IKZF1
NFATC3	IRF1
NFATC3	KLF13
NFATC4	GLI2
NFATC4	GLI3
NFATC4	AEBP1
NFATC4	CEBPA
NFATC4	CREB3L1
NFATC4	GLIS2
NFE2	LYL1
NFE2	MAFG
NFE2	SPI1
NFE2	BHLHE40
NFE2	GATA1
NFE2	GATA2
NFE2	GFI1B
NFE2	HOXB7
NFE2	KLF1
NFE2	KLF6
NFE2	MAFF
NFE2	MXD1
NFE2	STAT1
NFE2	ADNP2
NFE2	ANKZF1
NFE2	ATF3
NFE2L1	CREBZF
NFE2L1	JUND
NFE2L1	YBX3
NFE2L1	ARHGAP35
NFE2L1	ATF4
NFE2L1	ATF5
NFE2L1	BHLHE40
NFE2L1	CEBPB
NFE2L2	CEBPB
NFE2L2	EGR1
NFE2L2	LTF
NFE2L2	NR1D1
NFE2L2	NFIC
NFE2L2	SPI1
NFE2L2	DBP
NFE2L2	FOS
NFE2L2	FOXJ1
NFE2L2	NKX2-1
NFE2L2	CEBPA
NFE2L2	ELF5
NFE2L2	SNAI1
NFE2L2	SOX13
NFE2L2	TFEC
NFE2L2	ATF3
NFE2L2	GPBP1L1
NFE2L2	IRF7
NFE2L2	MAZ
NFE2L2	PPARG
NFE2L2	RARA
NFE2L2	RARG
NFE2L3	ETV4
NFE2L3	MAFF
NFE2L3	PPARG
NFE2L3	ARNTL2
NFE2L3	ATF3
NFE4	GCM1
NFI	ADNP
NFI	AHDC1
NFI	AHR
NFI	AHRR
NFI	AKNA
NFI	ALX3
NFI	ARID3B
NFIA	NFIB
NFIA	SOX4
NFIA	SOX11
NFIA	ADNP
NFIA	BCL11A
NFIA	CREB5
NFIA	CUX1
NFIA	FOXG1
NFIB	NFIA
NFIB	JUN
NFIB	SOX4
NFIB	TCF7L2
NFIB	BCL11A
NFIB	BHLHE40
NFIB	EBF1
NFIB	KLF6
NFIC	JUNB
NFIC	MTF2
NFIC	NACC2
NFIC	AHDC1
NFIC	ATF6
NFIC	BCL6
NFIC	BHLHE40
NFIC	CREB3L1
NFIC	CREBL2
NFIC	EPAS1
NFIC	ETV5
NFIC	FAM200B
NFIC	FOSL2
NFIC	HES1
NFIC	HMGA1
NFIC	JUN
NFIC	KLF6
NFIL3	BCL6
NFIL3	CEBPB
NFIL3	CEBPD
NFIL3	CSRNP1
NFIL3	FOSL2
NFIX	JUN
NFIX	SKI
NFIX	FOS
NFIX	FOXC1
NFIX	HIVEP2
NFIX	KLF4
NFIX	NFIB
NFIX	NFIC
NFKB1	CEBPB
NFKB1	JUND
NFKB1	ATF4
NFKB1	DNMT1
NFKB1	EGR1
NFKB1	JUN
NFKB1	MYB
NFKB1	NFKB2
NFKB1	RELB
NFKB1	ELF1
NFKB1	ELF4
NFKB1	HIF1A
NFKB1	REL
NFKB1	STAT6
NFKB1	TCF7
NFKB1	YBX1
NFKB1	BATF
NFKB1	BHLHE40
NFKB2	ARID5A
NFKB2	BATF
NFKB2	NFKB1
NFKB2	REL
NFKB2	RELB
NFKB2	STAT3
NFKB2	ATF5
NFKB2	BATF3
NFKB2	BHLHE40
NFKB2	CEBPB
NFKB2	ELF4
NFX1	YBX1
NFX1	AKAP8
NFX1	ARID2
NFX1	ARID5B
NFX1	ASH1L
NFX1	BHLHE40
NFXL1	ARID3B
NFXL1	BHLHE40
NFXL1	CEBPB
NFXL1	HIF1A
NFXL1	KLF10
NFXL1	MYC
NFYA	JUN
NFYA	KLF6
NFYA	E2F1
NFYA	NFYC
NFYA	SOX4
NFYA	SP3
NFYA	SRF
NFYA	YBX1
NFYA	ATF6B
NFYA	CREB3L3
NFYA	JUND
NFYA	KLF10
NFYA	MEF2D
NFYA	MLXIP
NFYA	NFYB
NFYA	PA2G4
NFYA	RFX5
NFYA	SOX9
NFYA	SP1
NFYA	SREBF2
NFYA	YY1
NFYA	ZBED5
NFYA	ZBTB3
NFYA	ZNF195
NFYA	ZNF526
NFYA	ZNF552
NFYA	ZNF627
NFYA	ZNF678
NFYA	ZNF691
NFYA	ZNF774
NFYA	ZNF837
NFYB	JUN
NFYB	ANKZF1
NFYB	ELF3
NFYB	HINFP
NFYB	HOXC9
NFYB	JUNB
NFYB	JUND
NFYB	KLF10
NFYB	KLF6
NFYB	MBD4
NFYB	MBNL2
NFYB	MLX
NFYB	MTF2
NFYB	PA2G4
NFYB	RFX5
NFYB	YY1
NFYB	ZBTB3
NFYB	ZNF136
NFYB	ZNF20
NFYB	ZNF253
NFYB	ZNF324
NFYB	ZNF324B
NFYB	ZNF48
NFYB	ZNF552
NFYB	ZNF627
NFYB	ZNF644
NFYB	ZNF776
NFYB	ADNP2
NFYB	AKAP8L
NFYB	ATF4
NFYB	BRF2
NFYC	ETS1
NFYC	AKNA
NFYC	ATF3
NFYC	ATF4
NFYC	CREB1
NFYC	EGR1
NFYC	FOS
NFYC	JUN
NFYC	JUND
NFYC	KLF6
NHLH1	DACH1
NHLH1	EBF1
NHLH1	EBF2
NHLH1	EBF3
NHLH1	HES6
NHLH1	INSM1
NHLH1	LHX2
NHLH1	LHX9
NHLH2	BARHL2
NHLH2	EN2
NHLH2	SCRT2
NHLH2	ST18
NHLH2	UNCX
NHLH2	BHLHE22
NHLH2	DACH1
NKRF	AHCTF1
NKRF	JUN
NKRF	PA2G4
NKX11	CENPS
NKX11	CREM
NKX12	ARID3B
NKX12	ARNTL2
NKX12	BARX2
NKX21	CENPB
NKX21	CREB3L2
NKX21	MBD6
NKX21	NFE2L1
NKX21	PAX8
NKX21	RARA
NKX21	ZBED2
NKX22	CENPB
NKX22	FEV
NKX22	ISL1
NKX22	MAFB
NKX22	MEIS2
NKX22	MNX1
NKX22	NEUROD1
NKX23	ATF4
NKX23	CENPT
NKX23	DEAF1
NKX24	ZNF473
NKX24	ZNF711
NKX24	ANHX
NKX24	BARX1
NKX25	CREB3L2
NKX25	GATA4
NKX25	LIN28A
NKX25	TBX20
NKX25	TBX5
NKX25	YBX1
NKX25	ZNF354B
NKX25	ATF4
NKX25	FOSL2
NKX26	GATA4
NKX28	ANHX
NKX28	BBX
NKX28	CBX2
NKX28	CENPB
NKX31	SPDEF
NKX31	CREB3L1
NKX31	EHF
NKX31	ELK4
NKX31	FOXA1
NKX31	GATA2
NKX31	GRHL2
NKX31	HMG20B
NKX32	FOXF1
NKX32	FOXF2
NKX32	HAND1
NKX32	HOXB4
NKX61	ZNF503
NKX61	CHCHD3
NKX61	CSRNP3
NKX61	CXXC4
NKX62	MYRF
NKX62	ARNT2
NKX63	PAX6
NKX63	ASCL2
NKX63	BARHL1
NME2	CEBPB
NME2	PA2G4
NME2	SMAD3
NME2	ZNF207
NME2	AHDC1
NME2	AHR
NME2	AIRE
NME2	ARNT2
NMYC	AHCTF1
NMYC	ARID5A
NMYC	ATF3
NMYC	ATF6
NMYC	BARHL1
NMYC	BATF3
NMYC	BAZ2B
NOBOX	DMRT1
NOBOX	DMRTB1
NOBOX	DMRTC2
NOBOX	FIGLA
NOBOX	FOXR1
NOBOX	HEY2
NOBOX	TBPL2
NOBOX	ALX4
NOBOX	ANHX
NOBOX	ATF3
NOTO	ATOH1
NOTO	BARHL2
NOTO	EN2
NOTO	TLX2
NOTO	TLX3
NOTO	VSX1
NOTO	ZIC2
NOTO	ALX1
NOTO	ALX4
NOTO	ATF3
NOTO	ATOH8
NOTO	BARHL1
NPAS1	BCL11A
NPAS1	DLX1
NPAS1	DLX2
NPAS1	DLX5
NPAS1	FOXC1
NPAS2	ARNTL
NPAS2	FOSL1
NPAS2	KLF5
NPAS2	NCOA3
NPAS2	NFIC
NPAS3	ARNT2
NPAS3	SOX2
NPAS3	CAMTA1
NPAS3	MYT1L
NPAS3	NFIA
NPAS4	EGR4
NPAS4	NEUROD1
NPAS4	ARNT2
NPAS4	EGR1
NR0B1	DMRT1
NR0B1	POU5F1
NR0B1	TBX3
NR0B1	BHLHE40
NR0B1	ESRRA
NR0B1	ETV4
NR0B1	ETV5
NR0B1	FOS
NR0B1	FOXA1
NR0B1	FOXA2
NR0B1	GATA6
NR0B1	GBX2
NR0B1	ISL1
NR1D1	NR1D2
NR1D1	BHLHE40
NR1D1	CSRNP1
NR1D1	FOSL1
NR1D1	KLF10
NR1D2	HIVEP2
NR1D2	NR1D1
NR1D2	TEF
NR1D2	BHLHE41
NR1D2	KLF9
NR1D2	MBNL2
NR1H2	RARA
NR1H2	CEBPB
NR1H2	MAFK
NR1H2	RBCK1
NR1H2	ZNF865
NR1H2	ARID5A
NR1H2	ATF4
NR1H2	BHLHE40
NR1H2	CIC
NR1H3	MAFB
NR1H3	SREBF1
NR1H3	STAT1
NR1H3	BHLHE40
NR1H3	CEBPA
NR1H3	CEBPB
NR1H3	EGR2
NR1H3	ETS1
NR1H3	FOXO3
NR1H4	CREB3L3
NR1H4	HNF4A
NR1H4	NR1I2
NR1I2	HNF4A
NR1I2	ESR1
NR1I2	MLXIPL
NR1I2	NR1H4
NR1I2	NR1I3
NR1I2	AHR
NR1I2	ATOH8
NR1I2	BCL6
NR1I2	BHLHE40
NR1I3	KDM2B
NR1I3	KLF10
NR1I3	PPARA
NR1I3	NR1D1
NR1I3	ONECUT1
NR1I3	SREBF1
NR2C1	CREBZF
NR2C1	DMTF1
NR2C1	ESR1
NR2C1	KLF16
NR2C1	MTF2
NR2C1	NR2C2
NR2C1	POU2F1
NR2C1	RXRA
NR2C1	SMAD4
NR2C1	AEBP2
NR2C2	SRCAP
NR2C2	FBXL19
NR2C2	GABPA
NR2C2	NFXL1
NR2C2	NR2C1
NR2C2	THAP1
NR2C2	ZBTB6
NR2C2	ZGPAT
NR2C2	ZNF3
NR2C2	ZNF513
NR2C2	BATF2
NR2C2	CARF
NR2C2	ESRRA
NR2C2	IKZF2
